date,hour,rides
2022-04-15,14,1296
2022-04-15,15,1336
2022-04-15,16,1404
2022-04-15,17,1336
2022-04-15,18,1188
2022-04-15,19,1125
2022-04-15,20,871
2022-04-15,21,680
2022-04-15,22,627
2022-04-15,23,507
2022-04-16,0,490
2022-04-16,1,385
2022-04-16,2,263
2022-04-16,3,181
2022-04-16,4,124
2022-04-16,5,132
2022-04-16,6,241
2022-04-16,7,320
2022-04-16,8,359
2022-04-16,9,504
2022-04-16,10,685
2022-04-16,11,794
2022-04-16,12,897
2022-04-16,13,949
2022-04-16,14,990
2022-04-16,15,1015
2022-04-16,16,966
2022-04-16,17,964
2022-04-16,18,920
2022-04-16,19,906
2022-04-16,20,818
2022-04-16,21,743
2022-04-16,22,637
2022-04-16,23,521
2022-04-17,0,390
2022-04-17,1,288
2022-04-17,2,278
2022-04-17,3,165
2022-04-17,4,142
2022-04-17,5,145
2022-04-17,6,252
2022-04-17,7,336
2022-04-17,8,409
2022-04-17,9,568
2022-04-17,10,716
2022-04-17,11,816
2022-04-17,12,844
2022-04-17,13,808
2022-04-17,14,808
2022-04-17,15,833
2022-04-17,16,816
2022-04-17,17,774
2022-04-17,18,652
2022-04-17,19,599
2022-04-17,20,608
2022-04-17,21,508
2022-04-17,22,392
2022-04-17,23,354
2022-04-18,0,277
2022-04-18,1,173
2022-04-18,2,95
2022-04-18,3,67
2022-04-18,4,77
2022-04-18,5,188
2022-04-18,6,323
2022-04-18,7,595
2022-04-18,8,909
2022-04-18,9,938
2022-04-18,10,953
2022-04-18,11,958
2022-04-18,12,928
2022-04-18,13,1091
2022-04-18,14,1013
2022-04-18,15,1051
2022-04-18,16,1131
2022-04-18,17,1276
2022-04-18,18,1009
2022-04-18,19,857
2022-04-18,20,673
2022-04-18,21,533
2022-04-18,22,423
2022-04-18,23,340
2022-04-19,0,284
2022-04-19,1,143
2022-04-19,2,77
2022-04-19,3,56
2022-04-19,4,72
2022-04-19,5,112
2022-04-19,6,265
2022-04-19,7,616
2022-04-19,8,1005
2022-04-19,9,1039
2022-04-19,10,996
2022-04-19,11,984
2022-04-19,12,1023
2022-04-19,13,1060
2022-04-19,14,1082
2022-04-19,15,1092
2022-04-19,16,1225
2022-04-19,17,1281
2022-04-19,18,1134
2022-04-19,19,919
2022-04-19,20,764
2022-04-19,21,615
2022-04-19,22,558
2022-04-19,23,384
2022-04-20,0,222
2022-04-20,1,142
2022-04-20,2,66
2022-04-20,3,52
2022-04-20,4,77
2022-04-20,5,114
2022-04-20,6,255
2022-04-20,7,635
2022-04-20,8,984
2022-04-20,9,1029
2022-04-20,10,1026
2022-04-20,11,1011
2022-04-20,12,1084
2022-04-20,13,1134
2022-04-20,14,1219
2022-04-20,15,1223
2022-04-20,16,1267
2022-04-20,17,1387
2022-04-20,18,1220
2022-04-20,19,1032
2022-04-20,20,881
2022-04-20,21,723
2022-04-20,22,594
2022-04-20,23,395
2022-04-21,0,251
2022-04-21,1,161
2022-04-21,2,92
2022-04-21,3,52
2022-04-21,4,66
2022-04-21,5,135
2022-04-21,6,248
2022-04-21,7,640
2022-04-21,8,930
2022-04-21,9,910
2022-04-21,10,955
2022-04-21,11,1022
2022-04-21,12,1076
2022-04-21,13,1068
2022-04-21,14,1209
2022-04-21,15,1208
2022-04-21,16,1279
2022-04-21,17,1224
2022-04-21,18,1189
2022-04-21,19,1089
2022-04-21,20,936
2022-04-21,21,742
2022-04-21,22,633
2022-04-21,23,532
2022-04-22,0,374
2022-04-22,1,220
2022-04-22,2,153
2022-04-22,3,97
2022-04-22,4,100
2022-04-22,5,152
2022-04-22,6,318
2022-04-22,7,543
2022-04-22,8,824
2022-04-22,9,857
2022-04-22,10,933
2022-04-22,11,1023
2022-04-22,12,1112
2022-04-22,13,1133
2022-04-22,14,1254
2022-04-22,15,1375
2022-04-22,16,1415
2022-04-22,17,1425
2022-04-22,18,1357
2022-04-22,19,1138
2022-04-22,20,863
2022-04-22,21,755
2022-04-22,22,677
2022-04-22,23,619
2022-04-23,0,496
2022-04-23,1,360
2022-04-23,2,235
2022-04-23,3,159
2022-04-23,4,122
2022-04-23,5,115
2022-04-23,6,192
2022-04-23,7,223
2022-04-23,8,333
2022-04-23,9,464
2022-04-23,10,691
2022-04-23,11,833
2022-04-23,12,880
2022-04-23,13,899
2022-04-23,14,948
2022-04-23,15,969
2022-04-23,16,1032
2022-04-23,17,1080
2022-04-23,18,1059
2022-04-23,19,978
2022-04-23,20,876
2022-04-23,21,710
2022-04-23,22,599
2022-04-23,23,525
2022-04-24,0,495
2022-04-24,1,428
2022-04-24,2,321
2022-04-24,3,197
2022-04-24,4,149
2022-04-24,5,172
2022-04-24,6,225
2022-04-24,7,299
2022-04-24,8,383
2022-04-24,9,547
2022-04-24,10,794
2022-04-24,11,819
2022-04-24,12,914
2022-04-24,13,942
2022-04-24,14,912
2022-04-24,15,883
2022-04-24,16,824
2022-04-24,17,779
2022-04-24,18,744
2022-04-24,19,669
2022-04-24,20,653
2022-04-24,21,622
2022-04-24,22,542
2022-04-24,23,381
2022-04-25,0,280
2022-04-25,1,187
2022-04-25,2,148
2022-04-25,3,83
2022-04-25,4,104
2022-04-25,5,180
2022-04-25,6,359
2022-04-25,7,670
2022-04-25,8,969
2022-04-25,9,1045
2022-04-25,10,1086
2022-04-25,11,1060
2022-04-25,12,1130
2022-04-25,13,1122
2022-04-25,14,1181
2022-04-25,15,1272
2022-04-25,16,1278
2022-04-25,17,1338
2022-04-25,18,1215
2022-04-25,19,1014
2022-04-25,20,772
2022-04-25,21,602
2022-04-25,22,477
2022-04-25,23,353
2022-04-26,0,252
2022-04-26,1,194
2022-04-26,2,92
2022-04-26,3,68
2022-04-26,4,80
2022-04-26,5,132
2022-04-26,6,320
2022-04-26,7,671
2022-04-26,8,1044
2022-04-26,9,1118
2022-04-26,10,1041
2022-04-26,11,1071
2022-04-26,12,1169
2022-04-26,13,1180
2022-04-26,14,1212
2022-04-26,15,1284
2022-04-26,16,1279
2022-04-26,17,1413
2022-04-26,18,1305
2022-04-26,19,1096
2022-04-26,20,878
2022-04-26,21,766
2022-04-26,22,537
2022-04-26,23,364
2022-04-27,0,279
2022-04-27,1,147
2022-04-27,2,80
2022-04-27,3,52
2022-04-27,4,78
2022-04-27,5,155
2022-04-27,6,382
2022-04-27,7,663
2022-04-27,8,967
2022-04-27,9,1083
2022-04-27,10,1047
2022-04-27,11,1185
2022-04-27,12,1245
2022-04-27,13,1350
2022-04-27,14,1420
2022-04-27,15,1448
2022-04-27,16,1523
2022-04-27,17,1510
2022-04-27,18,1402
2022-04-27,19,1241
2022-04-27,20,985
2022-04-27,21,762
2022-04-27,22,644
2022-04-27,23,434
2022-04-28,0,273
2022-04-28,1,182
2022-04-28,2,86
2022-04-28,3,53
2022-04-28,4,81
2022-04-28,5,207
2022-04-28,6,387
2022-04-28,7,618
2022-04-28,8,924
2022-04-28,9,1141
2022-04-28,10,1082
2022-04-28,11,1115
2022-04-28,12,1228
2022-04-28,13,1348
2022-04-28,14,1364
2022-04-28,15,1324
2022-04-28,16,1481
2022-04-28,17,1568
2022-04-28,18,1473
2022-04-28,19,1310
2022-04-28,20,1033
2022-04-28,21,796
2022-04-28,22,609
2022-04-28,23,582
2022-04-29,0,411
2022-04-29,1,245
2022-04-29,2,131
2022-04-29,3,80
2022-04-29,4,92
2022-04-29,5,178
2022-04-29,6,351
2022-04-29,7,639
2022-04-29,8,850
2022-04-29,9,903
2022-04-29,10,1083
2022-04-29,11,1200
2022-04-29,12,1283
2022-04-29,13,1303
2022-04-29,14,1383
2022-04-29,15,1462
2022-04-29,16,1445
2022-04-29,17,1552
2022-04-29,18,1539
2022-04-29,19,1495
2022-04-29,20,1190
2022-04-29,21,905
2022-04-29,22,744
2022-04-29,23,626
2022-04-30,0,478
2022-04-30,1,327
2022-04-30,2,236
2022-04-30,3,148
2022-04-30,4,85
2022-04-30,5,94
2022-04-30,6,154
2022-04-30,7,218
2022-04-30,8,265
2022-04-30,9,391
2022-04-30,10,596
2022-04-30,11,686
2022-04-30,12,726
2022-04-30,13,706
2022-04-30,14,707
2022-04-30,15,705
2022-04-30,16,745
2022-04-30,17,764
2022-04-30,18,665
2022-04-30,19,614
2022-04-30,20,548
2022-04-30,21,541
2022-04-30,22,573
2022-04-30,23,525
2022-05-01,0,549
2022-05-01,1,460
2022-05-01,2,383
2022-05-01,3,227
2022-05-01,4,141
2022-05-01,5,199
2022-05-01,6,257
2022-05-01,7,317
2022-05-01,8,382
2022-05-01,9,533
2022-05-01,10,702
2022-05-01,11,861
2022-05-01,12,848
2022-05-01,13,839
2022-05-01,14,802
2022-05-01,15,885
2022-05-01,16,875
2022-05-01,17,852
2022-05-01,18,767
2022-05-01,19,729
2022-05-01,20,665
2022-05-01,21,579
2022-05-01,22,441
2022-05-01,23,383
2022-05-02,0,320
2022-05-02,1,193
2022-05-02,2,127
2022-05-02,3,91
2022-05-02,4,103
2022-05-02,5,171
2022-05-02,6,311
2022-05-02,7,565
2022-05-02,8,846
2022-05-02,9,884
2022-05-02,10,867
2022-05-02,11,963
2022-05-02,12,948
2022-05-02,13,1020
2022-05-02,14,1055
2022-05-02,15,1033
2022-05-02,16,1126
2022-05-02,17,1087
2022-05-02,18,977
2022-05-02,19,907
2022-05-02,20,788
2022-05-02,21,600
2022-05-02,22,494
2022-05-02,23,404
2022-05-03,0,291
2022-05-03,1,158
2022-05-03,2,77
2022-05-03,3,59
2022-05-03,4,78
2022-05-03,5,151
2022-05-03,6,385
2022-05-03,7,778
2022-05-03,8,1108
2022-05-03,9,1257
2022-05-03,10,1091
2022-05-03,11,1063
2022-05-03,12,1083
2022-05-03,13,1142
2022-05-03,14,1143
2022-05-03,15,1290
2022-05-03,16,1369
2022-05-03,17,1459
2022-05-03,18,1342
2022-05-03,19,1129
2022-05-03,20,862
2022-05-03,21,741
2022-05-03,22,557
2022-05-03,23,394
2022-05-04,0,222
2022-05-04,1,120
2022-05-04,2,46
2022-05-04,3,48
2022-05-04,4,74
2022-05-04,5,159
2022-05-04,6,337
2022-05-04,7,724
2022-05-04,8,1069
2022-05-04,9,1138
2022-05-04,10,1100
2022-05-04,11,1088
2022-05-04,12,1246
2022-05-04,13,1289
2022-05-04,14,1274
2022-05-04,15,1363
2022-05-04,16,1388
2022-05-04,17,1389
2022-05-04,18,1386
2022-05-04,19,1210
2022-05-04,20,921
2022-05-04,21,736
2022-05-04,22,617
2022-05-04,23,502
2022-05-05,0,331
2022-05-05,1,157
2022-05-05,2,88
2022-05-05,3,66
2022-05-05,4,74
2022-05-05,5,154
2022-05-05,6,347
2022-05-05,7,688
2022-05-05,8,943
2022-05-05,9,996
2022-05-05,10,1048
2022-05-05,11,1061
2022-05-05,12,1204
2022-05-05,13,1341
2022-05-05,14,1449
2022-05-05,15,1454
2022-05-05,16,1402
2022-05-05,17,1539
2022-05-05,18,1498
2022-05-05,19,1429
2022-05-05,20,1192
2022-05-05,21,895
2022-05-05,22,748
2022-05-05,23,597
2022-05-06,0,457
2022-05-06,1,332
2022-05-06,2,185
2022-05-06,3,117
2022-05-06,4,110
2022-05-06,5,176
2022-05-06,6,340
2022-05-06,7,642
2022-05-06,8,915
2022-05-06,9,983
2022-05-06,10,1100
2022-05-06,11,1217
2022-05-06,12,1366
2022-05-06,13,1384
2022-05-06,14,1376
2022-05-06,15,1500
2022-05-06,16,1439
2022-05-06,17,1449
2022-05-06,18,1486
2022-05-06,19,1244
2022-05-06,20,1001
2022-05-06,21,864
2022-05-06,22,720
2022-05-06,23,603
2022-05-07,0,501
2022-05-07,1,431
2022-05-07,2,293
2022-05-07,3,175
2022-05-07,4,133
2022-05-07,5,125
2022-05-07,6,219
2022-05-07,7,302
2022-05-07,8,419
2022-05-07,9,579
2022-05-07,10,777
2022-05-07,11,853
2022-05-07,12,912
2022-05-07,13,897
2022-05-07,14,962
2022-05-07,15,999
2022-05-07,16,1069
2022-05-07,17,1100
2022-05-07,18,1156
2022-05-07,19,1145
2022-05-07,20,888
2022-05-07,21,764
2022-05-07,22,767
2022-05-07,23,684
2022-05-08,0,624
2022-05-08,1,451
2022-05-08,2,286
2022-05-08,3,201
2022-05-08,4,162
2022-05-08,5,190
2022-05-08,6,224
2022-05-08,7,260
2022-05-08,8,360
2022-05-08,9,576
2022-05-08,10,730
2022-05-08,11,819
2022-05-08,12,882
2022-05-08,13,828
2022-05-08,14,913
2022-05-08,15,940
2022-05-08,16,935
2022-05-08,17,948
2022-05-08,18,874
2022-05-08,19,782
2022-05-08,20,743
2022-05-08,21,620
2022-05-08,22,508
2022-05-08,23,385
2022-05-09,0,341
2022-05-09,1,174
2022-05-09,2,76
2022-05-09,3,60
2022-05-09,4,105
2022-05-09,5,209
2022-05-09,6,356
2022-05-09,7,656
2022-05-09,8,919
2022-05-09,9,991
2022-05-09,10,991
2022-05-09,11,996
2022-05-09,12,1125
2022-05-09,13,1230
2022-05-09,14,1238
2022-05-09,15,1325
2022-05-09,16,1286
2022-05-09,17,1263
2022-05-09,18,1194
2022-05-09,19,1024
2022-05-09,20,853
2022-05-09,21,581
2022-05-09,22,477
2022-05-09,23,389
2022-05-10,0,294
2022-05-10,1,171
2022-05-10,2,89
2022-05-10,3,53
2022-05-10,4,60
2022-05-10,5,158
2022-05-10,6,347
2022-05-10,7,701
2022-05-10,8,995
2022-05-10,9,1087
2022-05-10,10,1029
2022-05-10,11,1092
2022-05-10,12,1258
2022-05-10,13,1268
2022-05-10,14,1339
2022-05-10,15,1405
2022-05-10,16,1452
2022-05-10,17,1574
2022-05-10,18,1522
2022-05-10,19,1274
2022-05-10,20,1020
2022-05-10,21,821
2022-05-10,22,605
2022-05-10,23,453
2022-05-11,0,306
2022-05-11,1,172
2022-05-11,2,71
2022-05-11,3,51
2022-05-11,4,90
2022-05-11,5,187
2022-05-11,6,377
2022-05-11,7,702
2022-05-11,8,989
2022-05-11,9,1143
2022-05-11,10,1151
2022-05-11,11,1191
2022-05-11,12,1416
2022-05-11,13,1401
2022-05-11,14,1474
2022-05-11,15,1460
2022-05-11,16,1403
2022-05-11,17,1467
2022-05-11,18,1460
2022-05-11,19,1279
2022-05-11,20,1121
2022-05-11,21,1037
2022-05-11,22,697
2022-05-11,23,451
2022-05-12,0,340
2022-05-12,1,190
2022-05-12,2,113
2022-05-12,3,70
2022-05-12,4,95
2022-05-12,5,194
2022-05-12,6,406
2022-05-12,7,677
2022-05-12,8,895
2022-05-12,9,1031
2022-05-12,10,1117
2022-05-12,11,1173
2022-05-12,12,1414
2022-05-12,13,1436
2022-05-12,14,1498
2022-05-12,15,1409
2022-05-12,16,1325
2022-05-12,17,1285
2022-05-12,18,1507
2022-05-12,19,1421
2022-05-12,20,1199
2022-05-12,21,989
2022-05-12,22,753
2022-05-12,23,576
2022-05-13,0,463
2022-05-13,1,291
2022-05-13,2,175
2022-05-13,3,119
2022-05-13,4,124
2022-05-13,5,184
2022-05-13,6,397
2022-05-13,7,665
2022-05-13,8,889
2022-05-13,9,975
2022-05-13,10,1078
2022-05-13,11,1234
2022-05-13,12,1338
2022-05-13,13,1200
2022-05-13,14,1329
2022-05-13,15,1250
2022-05-13,16,1296
2022-05-13,17,1449
2022-05-13,18,1523
2022-05-13,19,1443
2022-05-13,20,1123
2022-05-13,21,954
2022-05-13,22,834
2022-05-13,23,786
2022-05-14,0,711
2022-05-14,1,505
2022-05-14,2,334
2022-05-14,3,213
2022-05-14,4,167
2022-05-14,5,182
2022-05-14,6,273
2022-05-14,7,376
2022-05-14,8,469
2022-05-14,9,712
2022-05-14,10,812
2022-05-14,11,853
2022-05-14,12,915
2022-05-14,13,945
2022-05-14,14,1019
2022-05-14,15,981
2022-05-14,16,1064
2022-05-14,17,1047
2022-05-14,18,1065
2022-05-14,19,1061
2022-05-14,20,880
2022-05-14,21,805
2022-05-14,22,715
2022-05-14,23,644
2022-05-15,0,567
2022-05-15,1,427
2022-05-15,2,333
2022-05-15,3,226
2022-05-15,4,171
2022-05-15,5,237
2022-05-15,6,312
2022-05-15,7,304
2022-05-15,8,349
2022-05-15,9,540
2022-05-15,10,765
2022-05-15,11,835
2022-05-15,12,911
2022-05-15,13,946
2022-05-15,14,934
2022-05-15,15,972
2022-05-15,16,850
2022-05-15,17,907
2022-05-15,18,883
2022-05-15,19,784
2022-05-15,20,735
2022-05-15,21,631
2022-05-15,22,523
2022-05-15,23,421
2022-05-16,0,326
2022-05-16,1,253
2022-05-16,2,113
2022-05-16,3,73
2022-05-16,4,107
2022-05-16,5,236
2022-05-16,6,390
2022-05-16,7,710
2022-05-16,8,1067
2022-05-16,9,1039
2022-05-16,10,1061
2022-05-16,11,1068
2022-05-16,12,1223
2022-05-16,13,1176
2022-05-16,14,1274
2022-05-16,15,1248
2022-05-16,16,1339
2022-05-16,17,1357
2022-05-16,18,1223
2022-05-16,19,982
2022-05-16,20,838
2022-05-16,21,702
2022-05-16,22,574
2022-05-16,23,461
2022-05-17,0,329
2022-05-17,1,218
2022-05-17,2,114
2022-05-17,3,60
2022-05-17,4,68
2022-05-17,5,179
2022-05-17,6,355
2022-05-17,7,656
2022-05-17,8,953
2022-05-17,9,1092
2022-05-17,10,1058
2022-05-17,11,1053
2022-05-17,12,1171
2022-05-17,13,1158
2022-05-17,14,1305
2022-05-17,15,1431
2022-05-17,16,1472
2022-05-17,17,1534
2022-05-17,18,1446
2022-05-17,19,1169
2022-05-17,20,973
2022-05-17,21,887
2022-05-17,22,668
2022-05-17,23,438
2022-05-18,0,309
2022-05-18,1,217
2022-05-18,2,114
2022-05-18,3,66
2022-05-18,4,82
2022-05-18,5,170
2022-05-18,6,413
2022-05-18,7,808
2022-05-18,8,1084
2022-05-18,9,1166
2022-05-18,10,1270
2022-05-18,11,1354
2022-05-18,12,1440
2022-05-18,13,1377
2022-05-18,14,1340
2022-05-18,15,1511
2022-05-18,16,1444
2022-05-18,17,1533
2022-05-18,18,1457
2022-05-18,19,1197
2022-05-18,20,932
2022-05-18,21,806
2022-05-18,22,623
2022-05-18,23,441
2022-05-19,0,256
2022-05-19,1,176
2022-05-19,2,101
2022-05-19,3,79
2022-05-19,4,101
2022-05-19,5,219
2022-05-19,6,426
2022-05-19,7,675
2022-05-19,8,934
2022-05-19,9,1055
2022-05-19,10,1147
2022-05-19,11,1207
2022-05-19,12,1384
2022-05-19,13,1474
2022-05-19,14,1503
2022-05-19,15,1583
2022-05-19,16,1515
2022-05-19,17,1595
2022-05-19,18,1537
2022-05-19,19,1319
2022-05-19,20,1232
2022-05-19,21,1057
2022-05-19,22,892
2022-05-19,23,761
2022-05-20,0,575
2022-05-20,1,320
2022-05-20,2,174
2022-05-20,3,107
2022-05-20,4,113
2022-05-20,5,212
2022-05-20,6,440
2022-05-20,7,724
2022-05-20,8,934
2022-05-20,9,1026
2022-05-20,10,1225
2022-05-20,11,1398
2022-05-20,12,1555
2022-05-20,13,1411
2022-05-20,14,1435
2022-05-20,15,1520
2022-05-20,16,1549
2022-05-20,17,1632
2022-05-20,18,1798
2022-05-20,19,1619
2022-05-20,20,1202
2022-05-20,21,994
2022-05-20,22,866
2022-05-20,23,777
2022-05-21,0,533
2022-05-21,1,458
2022-05-21,2,318
2022-05-21,3,251
2022-05-21,4,179
2022-05-21,5,131
2022-05-21,6,220
2022-05-21,7,388
2022-05-21,8,618
2022-05-21,9,823
2022-05-21,10,1019
2022-05-21,11,1163
2022-05-21,12,1225
2022-05-21,13,1204
2022-05-21,14,1282
2022-05-21,15,1149
2022-05-21,16,1114
2022-05-21,17,1334
2022-05-21,18,1396
2022-05-21,19,1295
2022-05-21,20,1050
2022-05-21,21,817
2022-05-21,22,839
2022-05-21,23,761
2022-05-22,0,636
2022-05-22,1,455
2022-05-22,2,330
2022-05-22,3,229
2022-05-22,4,199
2022-05-22,5,233
2022-05-22,6,303
2022-05-22,7,379
2022-05-22,8,606
2022-05-22,9,915
2022-05-22,10,990
2022-05-22,11,1092
2022-05-22,12,1229
2022-05-22,13,1117
2022-05-22,14,1173
2022-05-22,15,1159
2022-05-22,16,1215
2022-05-22,17,1258
2022-05-22,18,1226
2022-05-22,19,1118
2022-05-22,20,928
2022-05-22,21,774
2022-05-22,22,586
2022-05-22,23,489
2022-05-23,0,397
2022-05-23,1,313
2022-05-23,2,176
2022-05-23,3,92
2022-05-23,4,148
2022-05-23,5,265
2022-05-23,6,497
2022-05-23,7,744
2022-05-23,8,1003
2022-05-23,9,1251
2022-05-23,10,1367
2022-05-23,11,1370
2022-05-23,12,1584
2022-05-23,13,1555
2022-05-23,14,1490
2022-05-23,15,1549
2022-05-23,16,1508
2022-05-23,17,1550
2022-05-23,18,1500
2022-05-23,19,1435
2022-05-23,20,1082
2022-05-23,21,828
2022-05-23,22,538
2022-05-23,23,469
2022-05-24,0,343
2022-05-24,1,181
2022-05-24,2,77
2022-05-24,3,86
2022-05-24,4,112
2022-05-24,5,243
2022-05-24,6,437
2022-05-24,7,683
2022-05-24,8,959
2022-05-24,9,1170
2022-05-24,10,1300
2022-05-24,11,1346
2022-05-24,12,1459
2022-05-24,13,1360
2022-05-24,14,1307
2022-05-24,15,1317
2022-05-24,16,1283
2022-05-24,17,1275
2022-05-24,18,1346
2022-05-24,19,1181
2022-05-24,20,998
2022-05-24,21,893
2022-05-24,22,674
2022-05-24,23,427
2022-05-25,0,311
2022-05-25,1,187
2022-05-25,2,115
2022-05-25,3,70
2022-05-25,4,97
2022-05-25,5,229
2022-05-25,6,467
2022-05-25,7,704
2022-05-25,8,897
2022-05-25,9,1039
2022-05-25,10,1010
2022-05-25,11,1159
2022-05-25,12,1234
2022-05-25,13,1247
2022-05-25,14,1325
2022-05-25,15,1434
2022-05-25,16,1272
2022-05-25,17,1128
2022-05-25,18,1284
2022-05-25,19,1185
2022-05-25,20,965
2022-05-25,21,877
2022-05-25,22,748
2022-05-25,23,528
2022-05-26,0,384
2022-05-26,1,183
2022-05-26,2,102
2022-05-26,3,91
2022-05-26,4,125
2022-05-26,5,199
2022-05-26,6,396
2022-05-26,7,619
2022-05-26,8,864
2022-05-26,9,1012
2022-05-26,10,1036
2022-05-26,11,1148
2022-05-26,12,1304
2022-05-26,13,1302
2022-05-26,14,1321
2022-05-26,15,1277
2022-05-26,16,1261
2022-05-26,17,1330
2022-05-26,18,1333
2022-05-26,19,1169
2022-05-26,20,988
2022-05-26,21,884
2022-05-26,22,642
2022-05-26,23,515
2022-05-27,0,442
2022-05-27,1,299
2022-05-27,2,155
2022-05-27,3,110
2022-05-27,4,114
2022-05-27,5,194
2022-05-27,6,385
2022-05-27,7,601
2022-05-27,8,837
2022-05-27,9,926
2022-05-27,10,1034
2022-05-27,11,1069
2022-05-27,12,1235
2022-05-27,13,1154
2022-05-27,14,1226
2022-05-27,15,1324
2022-05-27,16,1224
2022-05-27,17,1300
2022-05-27,18,1214
2022-05-27,19,1112
2022-05-27,20,944
2022-05-27,21,760
2022-05-27,22,743
2022-05-27,23,629
2022-05-28,0,542
2022-05-28,1,462
2022-05-28,2,305
2022-05-28,3,212
2022-05-28,4,113
2022-05-28,5,123
2022-05-28,6,192
2022-05-28,7,243
2022-05-28,8,352
2022-05-28,9,579
2022-05-28,10,717
2022-05-28,11,806
2022-05-28,12,890
2022-05-28,13,949
2022-05-28,14,942
2022-05-28,15,940
2022-05-28,16,1104
2022-05-28,17,1115
2022-05-28,18,1104
2022-05-28,19,1060
2022-05-28,20,833
2022-05-28,21,731
2022-05-28,22,618
2022-05-28,23,554
2022-05-29,0,517
2022-05-29,1,439
2022-05-29,2,302
2022-05-29,3,226
2022-05-29,4,170
2022-05-29,5,155
2022-05-29,6,178
2022-05-29,7,210
2022-05-29,8,285
2022-05-29,9,432
2022-05-29,10,604
2022-05-29,11,766
2022-05-29,12,880
2022-05-29,13,887
2022-05-29,14,894
2022-05-29,15,933
2022-05-29,16,989
2022-05-29,17,1028
2022-05-29,18,1006
2022-05-29,19,963
2022-05-29,20,800
2022-05-29,21,666
2022-05-29,22,590
2022-05-29,23,550
2022-05-30,0,553
2022-05-30,1,428
2022-05-30,2,270
2022-05-30,3,185
2022-05-30,4,132
2022-05-30,5,181
2022-05-30,6,246
2022-05-30,7,277
2022-05-30,8,325
2022-05-30,9,490
2022-05-30,10,673
2022-05-30,11,734
2022-05-30,12,815
2022-05-30,13,801
2022-05-30,14,950
2022-05-30,15,1016
2022-05-30,16,969
2022-05-30,17,1030
2022-05-30,18,871
2022-05-30,19,856
2022-05-30,20,834
2022-05-30,21,645
2022-05-30,22,483
2022-05-30,23,301
2022-05-31,0,271
2022-05-31,1,206
2022-05-31,2,124
2022-05-31,3,90
2022-05-31,4,115
2022-05-31,5,190
2022-05-31,6,344
2022-05-31,7,672
2022-05-31,8,911
2022-05-31,9,1021
2022-05-31,10,992
2022-05-31,11,1003
2022-05-31,12,1136
2022-05-31,13,1116
2022-05-31,14,1231
2022-05-31,15,1247
2022-05-31,16,1332
2022-05-31,17,1305
2022-05-31,18,1143
2022-05-31,19,979
2022-05-31,20,758
2022-05-31,21,622
2022-05-31,22,460
2022-05-31,23,306
2022-06-01,0,234
2022-06-01,1,133
2022-06-01,2,82
2022-06-01,3,51
2022-06-01,4,82
2022-06-01,5,162
2022-06-01,6,323
2022-06-01,7,700
2022-06-01,8,1032
2022-06-01,9,1071
2022-06-01,10,1064
2022-06-01,11,1158
2022-06-01,12,1264
2022-06-01,13,1198
2022-06-01,14,1251
2022-06-01,15,1285
2022-06-01,16,1380
2022-06-01,17,1513
2022-06-01,18,1494
2022-06-01,19,1221
2022-06-01,20,1099
2022-06-01,21,898
2022-06-01,22,698
2022-06-01,23,577
2022-06-02,0,345
2022-06-02,1,212
2022-06-02,2,116
2022-06-02,3,65
2022-06-02,4,76
2022-06-02,5,163
2022-06-02,6,388
2022-06-02,7,709
2022-06-02,8,968
2022-06-02,9,1167
2022-06-02,10,1165
2022-06-02,11,1356
2022-06-02,12,1479
2022-06-02,13,1445
2022-06-02,14,1387
2022-06-02,15,1505
2022-06-02,16,1589
2022-06-02,17,1685
2022-06-02,18,1700
2022-06-02,19,1442
2022-06-02,20,1181
2022-06-02,21,1105
2022-06-02,22,1021
2022-06-02,23,793
2022-06-03,0,527
2022-06-03,1,362
2022-06-03,2,203
2022-06-03,3,100
2022-06-03,4,120
2022-06-03,5,190
2022-06-03,6,402
2022-06-03,7,793
2022-06-03,8,1134
2022-06-03,9,1263
2022-06-03,10,1410
2022-06-03,11,1528
2022-06-03,12,1571
2022-06-03,13,1550
2022-06-03,14,1582
2022-06-03,15,1615
2022-06-03,16,1614
2022-06-03,17,1707
2022-06-03,18,1861
2022-06-03,19,1764
2022-06-03,20,1498
2022-06-03,21,1230
2022-06-03,22,1024
2022-06-03,23,839
2022-06-04,0,729
2022-06-04,1,475
2022-06-04,2,322
2022-06-04,3,209
2022-06-04,4,171
2022-06-04,5,180
2022-06-04,6,345
2022-06-04,7,525
2022-06-04,8,726
2022-06-04,9,922
2022-06-04,10,1067
2022-06-04,11,1196
2022-06-04,12,1247
2022-06-04,13,1284
2022-06-04,14,1261
2022-06-04,15,1230
2022-06-04,16,1288
2022-06-04,17,1335
2022-06-04,18,1389
2022-06-04,19,1369
2022-06-04,20,1202
2022-06-04,21,1107
2022-06-04,22,977
2022-06-04,23,766
2022-06-05,0,603
2022-06-05,1,471
2022-06-05,2,337
2022-06-05,3,226
2022-06-05,4,173
2022-06-05,5,227
2022-06-05,6,300
2022-06-05,7,429
2022-06-05,8,613
2022-06-05,9,789
2022-06-05,10,967
2022-06-05,11,1113
2022-06-05,12,1140
2022-06-05,13,1106
2022-06-05,14,1154
2022-06-05,15,1155
2022-06-05,16,1129
2022-06-05,17,1116
2022-06-05,18,1211
2022-06-05,19,1206
2022-06-05,20,1116
