date,hour,rides
6/5/2022,22,801
6/5/2022,23,610
6/6/2022,0,415
6/6/2022,1,209
6/6/2022,2,106
6/6/2022,3,88
6/6/2022,4,150
6/6/2022,5,314
6/6/2022,6,528
6/6/2022,7,740
6/6/2022,8,972
6/6/2022,9,1229
6/6/2022,10,1390
6/6/2022,11,1360
6/6/2022,12,1496
6/6/2022,13,1466
6/6/2022,14,1490
6/6/2022,15,1415
6/6/2022,16,1377
6/6/2022,17,1435
6/6/2022,18,1385
6/6/2022,19,1123
6/6/2022,20,974
6/6/2022,21,798
6/6/2022,22,648
6/6/2022,23,462
6/7/2022,0,352
6/7/2022,1,257
6/7/2022,2,138
6/7/2022,3,87
6/7/2022,4,149
6/7/2022,5,285
6/7/2022,6,511
6/7/2022,7,761
6/7/2022,8,939
6/7/2022,9,1139
6/7/2022,10,1319
6/7/2022,11,1434
6/7/2022,12,1631
6/7/2022,13,1524
6/7/2022,14,1480
6/7/2022,15,1428
6/7/2022,16,1490
6/7/2022,17,1560
6/7/2022,18,1480
6/7/2022,19,1271
6/7/2022,20,1050
6/7/2022,21,910
6/7/2022,22,733
6/7/2022,23,500
6/8/2022,0,357
6/8/2022,1,168
6/8/2022,2,84
6/8/2022,3,62
6/8/2022,4,104
6/8/2022,5,213
6/8/2022,6,388
6/8/2022,7,735
6/8/2022,8,1146
6/8/2022,9,1224
6/8/2022,10,1230
6/8/2022,11,1265
6/8/2022,12,1364
6/8/2022,13,1573
6/8/2022,14,1627
6/8/2022,15,1575
6/8/2022,16,1413
6/8/2022,17,1533
6/8/2022,18,1430
6/8/2022,19,1200
6/8/2022,20,982
6/8/2022,21,908
6/8/2022,22,658
6/8/2022,23,508
6/9/2022,0,362
6/9/2022,1,202
6/9/2022,2,105
6/9/2022,3,82
6/9/2022,4,101
6/9/2022,5,224
6/9/2022,6,414
6/9/2022,7,687
6/9/2022,8,1026
6/9/2022,9,1123
6/9/2022,10,1220
6/9/2022,11,1271
6/9/2022,12,1404
6/9/2022,13,1450
6/9/2022,14,1472
6/9/2022,15,1462
6/9/2022,16,1338
6/9/2022,17,1395
6/9/2022,18,1405
6/9/2022,19,1378
6/9/2022,20,1089
6/9/2022,21,1003
6/9/2022,22,724
6/9/2022,23,573
6/10/2022,0,480
6/10/2022,1,342
6/10/2022,2,183
6/10/2022,3,123
6/10/2022,4,147
6/10/2022,5,266
6/10/2022,6,404
6/10/2022,7,645
6/10/2022,8,882
6/10/2022,9,1026
6/10/2022,10,1125
6/10/2022,11,1266
6/10/2022,12,1281
6/10/2022,13,1399
6/10/2022,14,1468
6/10/2022,15,1391
6/10/2022,16,1384
6/10/2022,17,1554
6/10/2022,18,1508
6/10/2022,19,1322
6/10/2022,20,987
6/10/2022,21,852
6/10/2022,22,745
6/10/2022,23,731
6/11/2022,0,649
6/11/2022,1,474
6/11/2022,2,320
6/11/2022,3,229
6/11/2022,4,145
6/11/2022,5,155
6/11/2022,6,255
6/11/2022,7,296
6/11/2022,8,388
6/11/2022,9,604
6/11/2022,10,860
6/11/2022,11,994
6/11/2022,12,1075
6/11/2022,13,1122
6/11/2022,14,1195
6/11/2022,15,1199
6/11/2022,16,1198
6/11/2022,17,1295
6/11/2022,18,1244
6/11/2022,19,1187
6/11/2022,20,993
6/11/2022,21,918
6/11/2022,22,804
6/11/2022,23,768
6/12/2022,0,697
6/12/2022,1,505
6/12/2022,2,381
6/12/2022,3,277
6/12/2022,4,197
6/12/2022,5,240
6/12/2022,6,260
6/12/2022,7,358
6/12/2022,8,433
6/12/2022,9,703
6/12/2022,10,988
6/12/2022,11,1117
6/12/2022,12,1189
6/12/2022,13,1153
6/12/2022,14,1129
6/12/2022,15,1157
6/12/2022,16,1206
6/12/2022,17,1205
6/12/2022,18,1177
6/12/2022,19,1131
6/12/2022,20,877
6/12/2022,21,846
6/12/2022,22,651
6/12/2022,23,504
6/13/2022,0,395
6/13/2022,1,225
6/13/2022,2,127
6/13/2022,3,98
6/13/2022,4,89
6/13/2022,5,220
6/13/2022,6,411
6/13/2022,7,779
6/13/2022,8,1200
6/13/2022,9,1242
6/13/2022,10,1200
6/13/2022,11,1188
6/13/2022,12,1325
6/13/2022,13,1401
6/13/2022,14,1475
6/13/2022,15,1457
6/13/2022,16,1539
6/13/2022,17,1635
6/13/2022,18,1604
6/13/2022,19,1227
6/13/2022,20,942
6/13/2022,21,878
6/13/2022,22,828
6/13/2022,23,687
6/14/2022,0,528
6/14/2022,1,425
6/14/2022,2,201
6/14/2022,3,101
6/14/2022,4,107
6/14/2022,5,194
6/14/2022,6,372
6/14/2022,7,724
6/14/2022,8,1140
6/14/2022,9,1407
6/14/2022,10,1454
6/14/2022,11,1448
6/14/2022,12,1545
6/14/2022,13,1636
6/14/2022,14,1684
6/14/2022,15,1544
6/14/2022,16,1490
6/14/2022,17,1494
6/14/2022,18,1598
6/14/2022,19,1400
6/14/2022,20,1071
6/14/2022,21,968
6/14/2022,22,791
6/14/2022,23,573
6/15/2022,0,364
6/15/2022,1,202
6/15/2022,2,96
6/15/2022,3,78
6/15/2022,4,104
6/15/2022,5,237
6/15/2022,6,415
6/15/2022,7,707
6/15/2022,8,1047
6/15/2022,9,1333
6/15/2022,10,1351
6/15/2022,11,1396
6/15/2022,12,1466
6/15/2022,13,1569
6/15/2022,14,1515
6/15/2022,15,1442
6/15/2022,16,1428
6/15/2022,17,1458
6/15/2022,18,1428
6/15/2022,19,1359
6/15/2022,20,1061
6/15/2022,21,1052
6/15/2022,22,823
6/15/2022,23,629
6/16/2022,0,447
6/16/2022,1,252
6/16/2022,2,123
6/16/2022,3,78
6/16/2022,4,101
6/16/2022,5,222
6/16/2022,6,418
6/16/2022,7,731
6/16/2022,8,1087
6/16/2022,9,1132
6/16/2022,10,1139
6/16/2022,11,1271
6/16/2022,12,1439
6/16/2022,13,1415
6/16/2022,14,1403
6/16/2022,15,1355
6/16/2022,16,1425
6/16/2022,17,1431
6/16/2022,18,1456
6/16/2022,19,1444
6/16/2022,20,1183
6/16/2022,21,997
6/16/2022,22,813
6/16/2022,23,628
6/17/2022,0,515
6/17/2022,1,362
6/17/2022,2,234
6/17/2022,3,151
6/17/2022,4,134
6/17/2022,5,234
6/17/2022,6,406
6/17/2022,7,598
6/17/2022,8,832
6/17/2022,9,1003
6/17/2022,10,1121
6/17/2022,11,1247
6/17/2022,12,1290
6/17/2022,13,1219
6/17/2022,14,1242
6/17/2022,15,1356
6/17/2022,16,1365
6/17/2022,17,1440
6/17/2022,18,1566
6/17/2022,19,1511
6/17/2022,20,1260
6/17/2022,21,1016
6/17/2022,22,843
6/17/2022,23,719
6/18/2022,0,661
6/18/2022,1,477
6/18/2022,2,320
6/18/2022,3,227
6/18/2022,4,158
6/18/2022,5,147
6/18/2022,6,188
6/18/2022,7,287
6/18/2022,8,396
6/18/2022,9,650
6/18/2022,10,822
6/18/2022,11,930
6/18/2022,12,987
6/18/2022,13,978
6/18/2022,14,1069
6/18/2022,15,1056
6/18/2022,16,1104
6/18/2022,17,1143
6/18/2022,18,1141
6/18/2022,19,1209
6/18/2022,20,1012
6/18/2022,21,998
6/18/2022,22,892
6/18/2022,23,754
6/19/2022,0,601
6/19/2022,1,455
6/19/2022,2,343
6/19/2022,3,237
6/19/2022,4,196
6/19/2022,5,230
6/19/2022,6,249
6/19/2022,7,262
6/19/2022,8,398
6/19/2022,9,555
6/19/2022,10,801
6/19/2022,11,826
6/19/2022,12,857
6/19/2022,13,932
6/19/2022,14,1006
6/19/2022,15,1030
6/19/2022,16,1017
6/19/2022,17,1045
6/19/2022,18,1038
6/19/2022,19,1030
6/19/2022,20,855
6/19/2022,21,783
6/19/2022,22,581
6/19/2022,23,540
6/20/2022,0,384
6/20/2022,1,190
6/20/2022,2,157
6/20/2022,3,125
6/20/2022,4,147
6/20/2022,5,226
6/20/2022,6,329
6/20/2022,7,526
6/20/2022,8,716
6/20/2022,9,911
6/20/2022,10,982
6/20/2022,11,1135
6/20/2022,12,1283
6/20/2022,13,1284
6/20/2022,14,1344
6/20/2022,15,1313
6/20/2022,16,1276
6/20/2022,17,1316
6/20/2022,18,1259
6/20/2022,19,1088
6/20/2022,20,849
6/20/2022,21,728
6/20/2022,22,516
6/20/2022,23,396
6/21/2022,0,325
6/21/2022,1,161
6/21/2022,2,78
6/21/2022,3,56
6/21/2022,4,67
6/21/2022,5,167
6/21/2022,6,335
6/21/2022,7,698
6/21/2022,8,1143
6/21/2022,9,1225
6/21/2022,10,1246
6/21/2022,11,1236
6/21/2022,12,1258
6/21/2022,13,1322
6/21/2022,14,1411
6/21/2022,15,1409
6/21/2022,16,1582
6/21/2022,17,1719
6/21/2022,18,1635
6/21/2022,19,1333
6/21/2022,20,1001
6/21/2022,21,890
6/21/2022,22,695
6/21/2022,23,503
6/22/2022,0,333
6/22/2022,1,144
6/22/2022,2,90
6/22/2022,3,61
6/22/2022,4,85
6/22/2022,5,180
6/22/2022,6,364
6/22/2022,7,775
6/22/2022,8,1162
6/22/2022,9,1361
6/22/2022,10,1302
6/22/2022,11,1344
6/22/2022,12,1528
6/22/2022,13,1504
6/22/2022,14,1504
6/22/2022,15,1523
6/22/2022,16,1641
6/22/2022,17,1700
6/22/2022,18,1570
6/22/2022,19,1418
6/22/2022,20,1065
6/22/2022,21,910
6/22/2022,22,762
6/22/2022,23,612
6/23/2022,0,446
6/23/2022,1,301
6/23/2022,2,135
6/23/2022,3,89
6/23/2022,4,109
6/23/2022,5,216
6/23/2022,6,427
6/23/2022,7,752
6/23/2022,8,1036
6/23/2022,9,1178
6/23/2022,10,1224
6/23/2022,11,1363
6/23/2022,12,1491
6/23/2022,13,1542
6/23/2022,14,1547
6/23/2022,15,1519
6/23/2022,16,1608
6/23/2022,17,1696
6/23/2022,18,1693
6/23/2022,19,1467
6/23/2022,20,1263
6/23/2022,21,1061
6/23/2022,22,987
6/23/2022,23,754
6/24/2022,0,526
6/24/2022,1,304
6/24/2022,2,129
6/24/2022,3,108
6/24/2022,4,127
6/24/2022,5,234
6/24/2022,6,380
6/24/2022,7,661
6/24/2022,8,940
6/24/2022,9,1057
6/24/2022,10,1163
6/24/2022,11,1263
6/24/2022,12,1481
6/24/2022,13,1376
6/24/2022,14,1472
6/24/2022,15,1458
6/24/2022,16,1460
6/24/2022,17,1376
6/24/2022,18,1394
6/24/2022,19,1394
6/24/2022,20,1030
6/24/2022,21,1001
6/24/2022,22,967
6/24/2022,23,818
6/25/2022,0,678
6/25/2022,1,518
6/25/2022,2,292
6/25/2022,3,188
6/25/2022,4,151
6/25/2022,5,177
6/25/2022,6,206
6/25/2022,7,311
6/25/2022,8,508
6/25/2022,9,635
6/25/2022,10,954
6/25/2022,11,994
6/25/2022,12,1049
6/25/2022,13,1096
6/25/2022,14,1072
6/25/2022,15,1066
6/25/2022,16,1207
6/25/2022,17,1210
6/25/2022,18,1118
6/25/2022,19,960
6/25/2022,20,800
6/25/2022,21,801
6/25/2022,22,748
6/25/2022,23,722
6/26/2022,0,681
6/26/2022,1,520
6/26/2022,2,360
6/26/2022,3,231
6/26/2022,4,226
6/26/2022,5,254
6/26/2022,6,323
6/26/2022,7,344
6/26/2022,8,414
6/26/2022,9,592
6/26/2022,10,817
6/26/2022,11,916
6/26/2022,12,987
6/26/2022,13,954
6/26/2022,14,988
6/26/2022,15,971
6/26/2022,16,1060
6/26/2022,17,1012
6/26/2022,18,1044
6/26/2022,19,1038
6/26/2022,20,908
6/26/2022,21,843
6/26/2022,22,663
6/26/2022,23,483
6/27/2022,0,446
6/27/2022,1,233
6/27/2022,2,141
6/27/2022,3,87
6/27/2022,4,129
6/27/2022,5,231
6/27/2022,6,424
6/27/2022,7,651
6/27/2022,8,935
6/27/2022,9,1044
6/27/2022,10,1048
6/27/2022,11,1083
6/27/2022,12,1213
6/27/2022,13,1228
6/27/2022,14,1243
6/27/2022,15,1201
6/27/2022,16,1235
6/27/2022,17,1348
6/27/2022,18,1161
6/27/2022,19,1030
6/27/2022,20,907
6/27/2022,21,770
6/27/2022,22,501
6/27/2022,23,387
6/28/2022,0,347
6/28/2022,1,197
6/28/2022,2,85
6/28/2022,3,57
6/28/2022,4,96
6/28/2022,5,150
6/28/2022,6,304
6/28/2022,7,685
6/28/2022,8,1048
6/28/2022,9,1166
6/28/2022,10,1078
6/28/2022,11,1078
6/28/2022,12,1235
6/28/2022,13,1255
6/28/2022,14,1307
6/28/2022,15,1273
6/28/2022,16,1365
6/28/2022,17,1448
6/28/2022,18,1451
6/28/2022,19,1267
6/28/2022,20,945
6/28/2022,21,932
6/28/2022,22,755
6/28/2022,23,527
6/29/2022,0,300
6/29/2022,1,172
6/29/2022,2,78
6/29/2022,3,71
6/29/2022,4,96
6/29/2022,5,189
6/29/2022,6,352
6/29/2022,7,648
6/29/2022,8,995
6/29/2022,9,1196
6/29/2022,10,1079
6/29/2022,11,1204
6/29/2022,12,1261
6/29/2022,13,1245
6/29/2022,14,1312
6/29/2022,15,1277
6/29/2022,16,1291
6/29/2022,17,1260
6/29/2022,18,1347
6/29/2022,19,1123
6/29/2022,20,1015
6/29/2022,21,919
6/29/2022,22,802
6/29/2022,23,598
6/30/2022,0,332
6/30/2022,1,192
6/30/2022,2,110
6/30/2022,3,67
6/30/2022,4,108
6/30/2022,5,202
6/30/2022,6,348
6/30/2022,7,668
6/30/2022,8,1001
6/30/2022,9,1019
6/30/2022,10,1043
6/30/2022,11,1095
6/30/2022,12,1281
6/30/2022,13,1267
6/30/2022,14,1342
6/30/2022,15,1318
6/30/2022,16,1405
6/30/2022,17,1438
6/30/2022,18,1383
6/30/2022,19,1351
6/30/2022,20,1051
6/30/2022,21,903
6/30/2022,22,779
6/30/2022,23,675
7/1/2022,0,424
7/1/2022,1,251
7/1/2022,2,139
7/1/2022,3,106
7/1/2022,4,108
7/1/2022,5,196
7/1/2022,6,338
7/1/2022,7,516
7/1/2022,8,763
7/1/2022,9,924
7/1/2022,10,1038
7/1/2022,11,1200
7/1/2022,12,1221
7/1/2022,13,1221
7/1/2022,14,1207
7/1/2022,15,1216
7/1/2022,16,1211
7/1/2022,17,1226
7/1/2022,18,1160
7/1/2022,19,1002
7/1/2022,20,903
7/1/2022,21,860
7/1/2022,22,763
7/1/2022,23,720
7/2/2022,0,541
7/2/2022,1,418
7/2/2022,2,266
7/2/2022,3,170
7/2/2022,4,131
7/2/2022,5,127
7/2/2022,6,214
7/2/2022,7,236
7/2/2022,8,384
7/2/2022,9,495
7/2/2022,10,662
7/2/2022,11,775
7/2/2022,12,864
7/2/2022,13,911
7/2/2022,14,982
7/2/2022,15,982
7/2/2022,16,1029
7/2/2022,17,993
7/2/2022,18,943
7/2/2022,19,849
7/2/2022,20,745
7/2/2022,21,693
7/2/2022,22,679
7/2/2022,23,621
7/3/2022,0,565
7/3/2022,1,355
7/3/2022,2,245
7/3/2022,3,180
7/3/2022,4,139
7/3/2022,5,143
7/3/2022,6,150
7/3/2022,7,230
7/3/2022,8,312
7/3/2022,9,452
7/3/2022,10,532
7/3/2022,11,638
7/3/2022,12,768
7/3/2022,13,743
7/3/2022,14,668
7/3/2022,15,822
7/3/2022,16,764
7/3/2022,17,824
7/3/2022,18,802
7/3/2022,19,785
7/3/2022,20,699
7/3/2022,21,578
7/3/2022,22,551
7/3/2022,23,457
7/4/2022,0,386
7/4/2022,1,273
7/4/2022,2,185
7/4/2022,3,137
7/4/2022,4,135
7/4/2022,5,145
7/4/2022,6,187
7/4/2022,7,195
7/4/2022,8,249
7/4/2022,9,341
7/4/2022,10,490
7/4/2022,11,593
7/4/2022,12,681
7/4/2022,13,701
7/4/2022,14,776
7/4/2022,15,777
7/4/2022,16,705
7/4/2022,17,860
7/4/2022,18,831
7/4/2022,19,745
7/4/2022,20,738
7/4/2022,21,677
7/4/2022,22,561
7/4/2022,23,367
7/5/2022,0,261
7/5/2022,1,122
7/5/2022,2,70
7/5/2022,3,109
7/5/2022,4,140
7/5/2022,5,198
7/5/2022,6,314
7/5/2022,7,531
7/5/2022,8,873
7/5/2022,9,908
7/5/2022,10,918
7/5/2022,11,950
7/5/2022,12,1041
7/5/2022,13,1038
7/5/2022,14,1054
7/5/2022,15,1103
7/5/2022,16,1078
7/5/2022,17,1100
7/5/2022,18,1009
7/5/2022,19,901
7/5/2022,20,737
7/5/2022,21,543
7/5/2022,22,458
7/5/2022,23,408
7/6/2022,0,326
7/6/2022,1,161
7/6/2022,2,95
7/6/2022,3,79
7/6/2022,4,72
7/6/2022,5,152
7/6/2022,6,302
7/6/2022,7,580
7/6/2022,8,906
7/6/2022,9,1018
7/6/2022,10,949
7/6/2022,11,972
7/6/2022,12,1005
7/6/2022,13,1066
7/6/2022,14,1067
7/6/2022,15,1081
7/6/2022,16,1185
7/6/2022,17,1119
7/6/2022,18,1074
7/6/2022,19,964
7/6/2022,20,771
7/6/2022,21,642
7/6/2022,22,477
7/6/2022,23,343
7/7/2022,0,249
7/7/2022,1,136
7/7/2022,2,84
7/7/2022,3,74
7/7/2022,4,113
7/7/2022,5,179
7/7/2022,6,360
7/7/2022,7,619
7/7/2022,8,869
7/7/2022,9,974
7/7/2022,10,1017
7/7/2022,11,1045
7/7/2022,12,1125
7/7/2022,13,1091
7/7/2022,14,1186
7/7/2022,15,1225
7/7/2022,16,1265
7/7/2022,17,1427
7/7/2022,18,1268
7/7/2022,19,1071
7/7/2022,20,817
7/7/2022,21,694
7/7/2022,22,571
7/7/2022,23,463
7/8/2022,0,310
7/8/2022,1,197
7/8/2022,2,92
7/8/2022,3,90
7/8/2022,4,81
7/8/2022,5,146
7/8/2022,6,268
7/8/2022,7,460
7/8/2022,8,732
7/8/2022,9,880
7/8/2022,10,952
7/8/2022,11,1004
7/8/2022,12,1033
7/8/2022,13,1080
7/8/2022,14,1217
7/8/2022,15,1258
7/8/2022,16,1269
7/8/2022,17,1357
7/8/2022,18,1257
7/8/2022,19,1064
7/8/2022,20,896
7/8/2022,21,793
7/8/2022,22,742
7/8/2022,23,670
7/9/2022,0,560
7/9/2022,1,473
7/9/2022,2,282
7/9/2022,3,180
7/9/2022,4,123
7/9/2022,5,134
7/9/2022,6,170
7/9/2022,7,253
7/9/2022,8,346
7/9/2022,9,514
7/9/2022,10,677
7/9/2022,11,736
7/9/2022,12,828
7/9/2022,13,930
7/9/2022,14,965
7/9/2022,15,938
7/9/2022,16,996
7/9/2022,17,1078
7/9/2022,18,1016
7/9/2022,19,1001
7/9/2022,20,834
7/9/2022,21,785
7/9/2022,22,680
7/9/2022,23,631
7/10/2022,0,582
7/10/2022,1,506
7/10/2022,2,338
7/10/2022,3,222
7/10/2022,4,201
7/10/2022,5,216
7/10/2022,6,267
7/10/2022,7,277
7/10/2022,8,382
7/10/2022,9,568
7/10/2022,10,787
7/10/2022,11,794
7/10/2022,12,948
7/10/2022,13,959
7/10/2022,14,980
7/10/2022,15,996
7/10/2022,16,1036
7/10/2022,17,1043
7/10/2022,18,980
7/10/2022,19,927
7/10/2022,20,976
7/10/2022,21,702
7/10/2022,22,534
7/10/2022,23,429
7/11/2022,0,325
7/11/2022,1,173
7/11/2022,2,91
7/11/2022,3,71
7/11/2022,4,122
7/11/2022,5,213
7/11/2022,6,372
7/11/2022,7,731
7/11/2022,8,1063
7/11/2022,9,1216
7/11/2022,10,1129
7/11/2022,11,1117
7/11/2022,12,1175
7/11/2022,13,1281
7/11/2022,14,1337
7/11/2022,15,1263
7/11/2022,16,1394
7/11/2022,17,1502
7/11/2022,18,1367
7/11/2022,19,1095
7/11/2022,20,916
7/11/2022,21,905
7/11/2022,22,677
7/11/2022,23,489
7/12/2022,0,320
7/12/2022,1,163
7/12/2022,2,78
7/12/2022,3,72
7/12/2022,4,89
7/12/2022,5,149
7/12/2022,6,359
7/12/2022,7,722
7/12/2022,8,1114
7/12/2022,9,1264
7/12/2022,10,1191
7/12/2022,11,1213
7/12/2022,12,1336
7/12/2022,13,1340
7/12/2022,14,1399
7/12/2022,15,1362
7/12/2022,16,1489
7/12/2022,17,1491
7/12/2022,18,1451
7/12/2022,19,1268
7/12/2022,20,933
7/12/2022,21,829
7/12/2022,22,664
7/12/2022,23,504
7/13/2022,0,348
7/13/2022,1,166
7/13/2022,2,87
7/13/2022,3,78
7/13/2022,4,104
7/13/2022,5,216
7/13/2022,6,371
7/13/2022,7,780
7/13/2022,8,1086
7/13/2022,9,1204
7/13/2022,10,1164
7/13/2022,11,1188
7/13/2022,12,1321
7/13/2022,13,1347
7/13/2022,14,1378
7/13/2022,15,1422
7/13/2022,16,1385
7/13/2022,17,1528
7/13/2022,18,1418
7/13/2022,19,1157
7/13/2022,20,1003
7/13/2022,21,954
7/13/2022,22,839
7/13/2022,23,480
7/14/2022,0,342
7/14/2022,1,193
7/14/2022,2,83
7/14/2022,3,97
7/14/2022,4,114
7/14/2022,5,210
7/14/2022,6,367
7/14/2022,7,679
7/14/2022,8,1008
7/14/2022,9,1159
7/14/2022,10,1042
7/14/2022,11,1182
7/14/2022,12,1330
7/14/2022,13,1372
7/14/2022,14,1426
7/14/2022,15,1463
7/14/2022,16,1525
7/14/2022,17,1595
7/14/2022,18,1541
7/14/2022,19,1454
7/14/2022,20,1161
7/14/2022,21,1045
7/14/2022,22,874
7/14/2022,23,694
7/15/2022,0,427
7/15/2022,1,274
7/15/2022,2,173
7/15/2022,3,122
7/15/2022,4,124
7/15/2022,5,203
7/15/2022,6,396
7/15/2022,7,650
7/15/2022,8,957
7/15/2022,9,1046
7/15/2022,10,1117
7/15/2022,11,1384
7/15/2022,12,1509
7/15/2022,13,1320
7/15/2022,14,1276
7/15/2022,15,1323
7/15/2022,16,1503
7/15/2022,17,1577
7/15/2022,18,1596
7/15/2022,19,1489
7/15/2022,20,992
7/15/2022,21,861
7/15/2022,22,764
7/15/2022,23,597
7/16/2022,0,525
7/16/2022,1,429
7/16/2022,2,315
7/16/2022,3,169
7/16/2022,4,120
7/16/2022,5,113
7/16/2022,6,165
7/16/2022,7,244
7/16/2022,8,384
7/16/2022,9,543
7/16/2022,10,733
7/16/2022,11,897
7/16/2022,12,1030
7/16/2022,13,1009
7/16/2022,14,1006
7/16/2022,15,1053
7/16/2022,16,1099
7/16/2022,17,1233
7/16/2022,18,1221
7/16/2022,19,1140
7/16/2022,20,943
7/16/2022,21,843
7/16/2022,22,818
7/16/2022,23,713
7/17/2022,0,682
7/17/2022,1,485
7/17/2022,2,397
7/17/2022,3,237
7/17/2022,4,210
7/17/2022,5,243
7/17/2022,6,275
7/17/2022,7,275
7/17/2022,8,353
7/17/2022,9,547
7/17/2022,10,733
7/17/2022,11,859
7/17/2022,12,933
7/17/2022,13,955
7/17/2022,14,951
7/17/2022,15,930
7/17/2022,16,911
7/17/2022,17,942
7/17/2022,18,875
7/17/2022,19,848
7/17/2022,20,793
7/17/2022,21,719
7/17/2022,22,559
7/17/2022,23,528
7/18/2022,0,395
7/18/2022,1,190
7/18/2022,2,91
7/18/2022,3,91
7/18/2022,4,122
7/18/2022,5,204
7/18/2022,6,351
7/18/2022,7,650
7/18/2022,8,887
7/18/2022,9,1004
7/18/2022,10,1035
7/18/2022,11,1077
7/18/2022,12,1220
7/18/2022,13,1256
7/18/2022,14,1221
7/18/2022,15,1260
7/18/2022,16,1290
7/18/2022,17,1394
7/18/2022,18,1254
7/18/2022,19,1069
7/18/2022,20,878
7/18/2022,21,804
7/18/2022,22,498
7/18/2022,23,396
7/19/2022,0,308
7/19/2022,1,205
7/19/2022,2,100
7/19/2022,3,77
7/19/2022,4,85
7/19/2022,5,172
7/19/2022,6,307
7/19/2022,7,710
7/19/2022,8,1162
7/19/2022,9,1163
7/19/2022,10,1202
7/19/2022,11,1140
7/19/2022,12,1259
7/19/2022,13,1310
7/19/2022,14,1271
7/19/2022,15,1338
7/19/2022,16,1483
7/19/2022,17,1506
7/19/2022,18,1450
7/19/2022,19,1239
7/19/2022,20,936
7/19/2022,21,749
7/19/2022,22,578
7/19/2022,23,408
7/20/2022,0,246
7/20/2022,1,174
7/20/2022,2,83
7/20/2022,3,65
7/20/2022,4,86
7/20/2022,5,177
7/20/2022,6,375
7/20/2022,7,729
7/20/2022,8,1131
7/20/2022,9,1215
7/20/2022,10,1178
7/20/2022,11,1247
7/20/2022,12,1341
7/20/2022,13,1415
7/20/2022,14,1416
7/20/2022,15,1479
7/20/2022,16,1533
7/20/2022,17,1608
7/20/2022,18,1582
7/20/2022,19,1288
7/20/2022,20,1121
7/20/2022,21,883
7/20/2022,22,682
7/20/2022,23,512
7/21/2022,0,336
7/21/2022,1,191
7/21/2022,2,91
7/21/2022,3,68
7/21/2022,4,113
7/21/2022,5,205
7/21/2022,6,375
7/21/2022,7,702
7/21/2022,8,997
7/21/2022,9,1168
7/21/2022,10,1100
7/21/2022,11,1216
7/21/2022,12,1317
7/21/2022,13,1418
7/21/2022,14,1406
7/21/2022,15,1221
7/21/2022,16,1397
7/21/2022,17,1447
7/21/2022,18,1360
7/21/2022,19,1301
7/21/2022,20,1074
7/21/2022,21,1074
7/21/2022,22,954
7/21/2022,23,669
7/22/2022,0,365
7/22/2022,1,228
7/22/2022,2,130
7/22/2022,3,99
7/22/2022,4,110
7/22/2022,5,229
7/22/2022,6,387
7/22/2022,7,606
7/22/2022,8,818
7/22/2022,9,966
7/22/2022,10,1028
7/22/2022,11,1010
7/22/2022,12,1131
7/22/2022,13,1198
7/22/2022,14,1243
7/22/2022,15,1372
7/22/2022,16,1462
7/22/2022,17,1586
7/22/2022,18,1531
7/22/2022,19,1370
7/22/2022,20,1040
7/22/2022,21,833
7/22/2022,22,693
7/22/2022,23,677
7/23/2022,0,568
7/23/2022,1,466
7/23/2022,2,253
7/23/2022,3,183
7/23/2022,4,125
7/23/2022,5,124
7/23/2022,6,193
7/23/2022,7,220
7/23/2022,8,357
7/23/2022,9,489
7/23/2022,10,680
7/23/2022,11,846
7/23/2022,12,899
7/23/2022,13,895
7/23/2022,14,1000
7/23/2022,15,1091
7/23/2022,16,1214
7/23/2022,17,1120
7/23/2022,18,1181
7/23/2022,19,1003
7/23/2022,20,852
7/23/2022,21,904
7/23/2022,22,887
7/23/2022,23,790
7/24/2022,0,679
7/24/2022,1,468
7/24/2022,2,393
7/24/2022,3,235
7/24/2022,4,200
7/24/2022,5,216
7/24/2022,6,241
7/24/2022,7,271
7/24/2022,8,359
7/24/2022,9,475
7/24/2022,10,603
7/24/2022,11,834
7/24/2022,12,971
7/24/2022,13,967
7/24/2022,14,900
7/24/2022,15,941
7/24/2022,16,915
7/24/2022,17,1055
7/24/2022,18,1050
7/24/2022,19,1010
7/24/2022,20,838
7/24/2022,21,722
7/24/2022,22,650
7/24/2022,23,577
7/25/2022,0,510
7/25/2022,1,309
7/25/2022,2,134
7/25/2022,3,93
7/25/2022,4,118
7/25/2022,5,192
7/25/2022,6,370
7/25/2022,7,628
7/25/2022,8,975
7/25/2022,9,1109
7/25/2022,10,1129
7/25/2022,11,1114
7/25/2022,12,1271
7/25/2022,13,1343
7/25/2022,14,1299
7/25/2022,15,1361
7/25/2022,16,1384
7/25/2022,17,1501
7/25/2022,18,1381
7/25/2022,19,1074
7/25/2022,20,865
7/25/2022,21,828
7/25/2022,22,671
7/25/2022,23,486
7/26/2022,0,358
7/26/2022,1,240
7/26/2022,2,190
7/26/2022,3,86
7/26/2022,4,83
7/26/2022,5,190
7/26/2022,6,320
7/26/2022,7,699
7/26/2022,8,1187
7/26/2022,9,1224
7/26/2022,10,1137
7/26/2022,11,1223
7/26/2022,12,1244
7/26/2022,13,1253
7/26/2022,14,1306
7/26/2022,15,1345
7/26/2022,16,1388
7/26/2022,17,1486
7/26/2022,18,1470
7/26/2022,19,1322
7/26/2022,20,931
7/26/2022,21,750
7/26/2022,22,683
7/26/2022,23,509
7/27/2022,0,323
